"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.83145 5199 0 0.7379 0.7379 0.7379 0.7379 0.7379 0.7379 0.7379
0.83155 5195 0 0.7377 0.7377 0.7377 0.7377 0.7377 0.7377 0.7377
0.83165 5193 0 0.7375 0.7375 0.7375 0.7375 0.7375 0.7375 0.7375
0.83174 5190 0 0.7373 0.7373 0.7373 0.7373 0.7373 0.7373 0.7373
0.83184 5186 0 0.7370 0.7370 0.7370 0.7370 0.7370 0.7370 0.7370
0.83194 5183 0 0.7368 0.7368 0.7368 0.7368 0.7368 0.7368 0.7368
0.83204 5181 0 0.7366 0.7366 0.7366 0.7366 0.7366 0.7366 0.7366
0.83213 5178 0 0.7364 0.7364 0.7364 0.7364 0.7364 0.7364 0.7364
0.83223 5174 0 0.7362 0.7362 0.7362 0.7362 0.7362 0.7362 0.7362
0.83233 5172 0 0.7360 0.7360 0.7360 0.7360 0.7360 0.7360 0.7360
0.83243 5169 0 0.7358 0.7358 0.7358 0.7358 0.7358 0.7358 0.7358
0.83252 5165 0 0.7356 0.7356 0.7356 0.7356 0.7356 0.7356 0.7356
0.83262 5163 0 0.7354 0.7354 0.7354 0.7354 0.7354 0.7354 0.7354
0.83272 5160 0 0.7352 0.7352 0.7352 0.7352 0.7352 0.7352 0.7352
0.83281 5157 0 0.7350 0.7350 0.7350 0.7350 0.7350 0.7350 0.7350
0.83291 5153 0 0.7347 0.7347 0.7347 0.7347 0.7347 0.7347 0.7347
0.83301 5151 0 0.7345 0.7345 0.7345 0.7345 0.7345 0.7345 0.7345
0.83311 5148 0 0.7343 0.7343 0.7343 0.7343 0.7343 0.7343 0.7343
0.83320 5144 0 0.7341 0.7341 0.7341 0.7341 0.7341 0.7341 0.7341
0.83330 5142 0 0.7339 0.7339 0.7339 0.7339 0.7339 0.7339 0.7339
0.83340 5139 0 0.7337 0.7337 0.7337 0.7337 0.7337 0.7337 0.7337
0.83350 5135 0 0.7335 0.7335 0.7335 0.7335 0.7335 0.7335 0.7335
0.83359 5132 0 0.7333 0.7333 0.7333 0.7333 0.7333 0.7333 0.7333
0.83369 5130 0 0.7331 0.7331 0.7331 0.7331 0.7331 0.7331 0.7331
0.83379 5127 0 0.7329 0.7329 0.7329 0.7329 0.7329 0.7329 0.7329
0.83388 5123 0 0.7326 0.7326 0.7326 0.7326 0.7326 0.7326 0.7326
0.83398 5121 0 0.7324 0.7324 0.7324 0.7324 0.7324 0.7324 0.7324
0.83408 5118 0 0.7322 0.7322 0.7322 0.7322 0.7322 0.7322 0.7322
0.83418 5114 0 0.7320 0.7320 0.7320 0.7320 0.7320 0.7320 0.7320
0.83427 5111 0 0.7318 0.7318 0.7318 0.7318 0.7318 0.7318 0.7318
0.83437 5109 0 0.7316 0.7316 0.7316 0.7316 0.7316 0.7316 0.7316
0.83447 5106 0 0.7314 0.7314 0.7314 0.7314 0.7314 0.7314 0.7314
0.83457 5102 0 0.7312 0.7312 0.7312 0.7312 0.7312 0.7312 0.7312
0.83466 5100 0 0.7310 0.7310 0.7310 0.7310 0.7310 0.7310 0.7310
0.83476 5097 0 0.7308 0.7308 0.7308 0.7308 0.7308 0.7308 0.7308
0.83486 5093 0 0.7306 0.7306 0.7306 0.7306 0.7306 0.7306 0.7306
0.83495 5091 0 0.7303 0.7303 0.7303 0.7303 0.7303 0.7303 0.7303
0.83505 5088 0 0.7301 0.7301 0.7301 0.7301 0.7301 0.7301 0.7301
0.83515 5085 0 0.7299 0.7299 0.7299 0.7299 0.7299 0.7299 0.7299
0.83525 5081 0 0.7297 0.7297 0.7297 0.7297 0.7297 0.7297 0.7297
0.83534 5079 0 0.7295 0.7295 0.7295 0.7295 0.7295 0.7295 0.7295
0.83544 5076 0 0.7293 0.7293 0.7293 0.7293 0.7293 0.7293 0.7293
0.83554 5072 0 0.7291 0.7291 0.7291 0.7291 0.7291 0.7291 0.7291
0.83564 5070 0 0.7289 0.7289 0.7289 0.7289 0.7289 0.7289 0.7289
0.83573 5067 0 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287
0.83583 5063 0 0.7285 0.7285 0.7285 0.7285 0.7285 0.7285 0.7285
0.83593 5060 0 0.7283 0.7283 0.7283 0.7283 0.7283 0.7283 0.7283
0.83602 5058 0 0.7280 0.7280 0.7280 0.7280 0.7280 0.7280 0.7280
0.83612 5055 0 0.7278 0.7278 0.7278 0.7278 0.7278 0.7278 0.7278
0.83622 5051 0 0.7276 0.7276 0.7276 0.7276 0.7276 0.7276 0.7276
0.83632 5049 0 0.7274 0.7274 0.7274 0.7274 0.7274 0.7274 0.7274
0.83641 5046 0 0.7272 0.7272 0.7272 0.7272 0.7272 0.7272 0.7272
0.83651 5042 0 0.7270 0.7270 0.7270 0.7270 0.7270 0.7270 0.7270
0.83661 5040 0 0.7268 0.7268 0.7268 0.7268 0.7268 0.7268 0.7268
0.83670 5037 0 0.7266 0.7266 0.7266 0.7266 0.7266 0.7266 0.7266
0.83680 5034 0 0.7264 0.7264 0.7264 0.7264 0.7264 0.7264 0.7264
0.83690 5030 0 0.7262 0.7262 0.7262 0.7262 0.7262 0.7262 0.7262
0.83700 5028 0 0.7259 0.7259 0.7259 0.7259 0.7259 0.7259 0.7259
0.83709 5025 0 0.7257 0.7257 0.7257 0.7257 0.7257 0.7257 0.7257
0.83719 5021 0 0.7255 0.7255 0.7255 0.7255 0.7255 0.7255 0.7255
0.83729 5019 0 0.7253 0.7253 0.7253 0.7253 0.7253 0.7253 0.7253
0.83739 5016 0 0.7251 0.7251 0.7251 0.7251 0.7251 0.7251 0.7251
0.83748 5012 0 0.7249 0.7249 0.7249 0.7249 0.7249 0.7249 0.7249
0.83758 5009 0 0.7247 0.7247 0.7247 0.7247 0.7247 0.7247 0.7247
0.83768 5007 0 0.7245 0.7245 0.7245 0.7245 0.7245 0.7245 0.7245
0.83777 5004 0 0.7243 0.7243 0.7243 0.7243 0.7243 0.7243 0.7243
0.83787 5000 0 0.7241 0.7241 0.7241 0.7241 0.7241 0.7241 0.7241
0.83797 4998 0 0.7239 0.7239 0.7239 0.7239 0.7239 0.7239 0.7239
0.83807 4995 0 0.7236 0.7236 0.7236 0.7236 0.7236 0.7236 0.7236
0.83816 4991 0 0.7234 0.7234 0.7234 0.7234 0.7234 0.7234 0.7234
0.83826 4988 0 0.7232 0.7232 0.7232 0.7232 0.7232 0.7232 0.7232
0.83836 4986 0 0.7230 0.7230 0.7230 0.7230 0.7230 0.7230 0.7230
0.83846 4983 0 0.7228 0.7228 0.7228 0.7228 0.7228 0.7228 0.7228
0.83855 4979 0 0.7226 0.7226 0.7226 0.7226 0.7226 0.7226 0.7226
0.83865 4977 0 0.7224 0.7224 0.7224 0.7224 0.7224 0.7224 0.7224
0.83875 4974 0 0.7222 0.7222 0.7222 0.7222 0.7222 0.7222 0.7222
0.83884 4970 0 0.7220 0.7220 0.7220 0.7220 0.7220 0.7220 0.7220
0.83894 4968 0 0.7218 0.7218 0.7218 0.7218 0.7218 0.7218 0.7218
0.83904 4965 0 0.7216 0.7216 0.7216 0.7216 0.7216 0.7216 0.7216
0.83914 4962 0 0.7213 0.7213 0.7213 0.7213 0.7213 0.7213 0.7213
0.83923 4958 0 0.7211 0.7211 0.7211 0.7211 0.7211 0.7211 0.7211
0.83933 4956 0 0.7209 0.7209 0.7209 0.7209 0.7209 0.7209 0.7209
0.83943 4953 0 0.7207 0.7207 0.7207 0.7207 0.7207 0.7207 0.7207
0.83953 4949 0 0.7205 0.7205 0.7205 0.7205 0.7205 0.7205 0.7205
0.83962 4947 0 0.7203 0.7203 0.7203 0.7203 0.7203 0.7203 0.7203
0.83972 4944 0 0.7201 0.7201 0.7201 0.7201 0.7201 0.7201 0.7201
0.83982 4940 0 0.7199 0.7199 0.7199 0.7199 0.7199 0.7199 0.7199
0.83991 4937 0 0.7197 0.7197 0.7197 0.7197 0.7197 0.7197 0.7197
0.84001 4935 0 0.7195 0.7195 0.7195 0.7195 0.7195 0.7195 0.7195
0.84011 4932 0 0.7192 0.7192 0.7192 0.7192 0.7192 0.7192 0.7192
0.84021 4928 0 0.7190 0.7190 0.7190 0.7190 0.7190 0.7190 0.7190
0.84030 4926 0 0.7188 0.7188 0.7188 0.7188 0.7188 0.7188 0.7188
0.84040 4923 0 0.7186 0.7186 0.7186 0.7186 0.7186 0.7186 0.7186
0.84050 4919 0 0.7184 0.7184 0.7184 0.7184 0.7184 0.7184 0.7184
0.84060 4917 0 0.7182 0.7182 0.7182 0.7182 0.7182 0.7182 0.7182
0.84069 4914 0 0.7180 0.7180 0.7180 0.7180 0.7180 0.7180 0.7180
0.84079 4911 0 0.7178 0.7178 0.7178 0.7178 0.7178 0.7178 0.7178
0.84089 4907 0 0.7176 0.7176 0.7176 0.7176 0.7176 0.7176 0.7176
0.84098 4905 0 0.7174 0.7174 0.7174 0.7174 0.7174 0.7174 0.7174
0.84108 4902 0 0.7172 0.7172 0.7172 0.7172 0.7172 0.7172 0.7172
0.84118 4898 0 0.7169 0.7169 0.7169 0.7169 0.7169 0.7169 0.7169
0.84128 4896 0 0.7167 0.7167 0.7167 0.7167 0.7167 0.7167 0.7167
0.84137 4893 0 0.7165 0.7165 0.7165 0.7165 0.7165 0.7165 0.7165
0.84147 4889 0 0.7163 0.7163 0.7163 0.7163 0.7163 0.7163 0.7163
0.84157 4886 0 0.7161 0.7161 0.7161 0.7161 0.7161 0.7161 0.7161
0.84167 4884 0 0.7159 0.7159 0.7159 0.7159 0.7159 0.7159 0.7159
0.84176 4881 0 0.7157 0.7157 0.7157 0.7157 0.7157 0.7157 0.7157
0.84186 4877 0 0.7155 0.7155 0.7155 0.7155 0.7155 0.7155 0.7155
0.84196 4875 0 0.7153 0.7153 0.7153 0.7153 0.7153 0.7153 0.7153
0.84205 4872 0 0.7151 0.7151 0.7151 0.7151 0.7151 0.7151 0.7151
0.84215 4868 0 0.7149 0.7149 0.7149 0.7149 0.7149 0.7149 0.7149
0.84225 4865 0 0.7146 0.7146 0.7146 0.7146 0.7146 0.7146 0.7146
0.84235 4863 0 0.7144 0.7144 0.7144 0.7144 0.7144 0.7144 0.7144
0.84244 4860 0 0.7142 0.7142 0.7142 0.7142 0.7142 0.7142 0.7142
0.84254 4856 0 0.7140 0.7140 0.7140 0.7140 0.7140 0.7140 0.7140
0.84264 4854 0 0.7138 0.7138 0.7138 0.7138 0.7138 0.7138 0.7138
0.84273 4851 0 0.7136 0.7136 0.7136 0.7136 0.7136 0.7136 0.7136
0.84283 4847 0 0.7134 0.7134 0.7134 0.7134 0.7134 0.7134 0.7134
0.84293 4845 0 0.7132 0.7132 0.7132 0.7132 0.7132 0.7132 0.7132
0.84303 4842 0 0.7130 0.7130 0.7130 0.7130 0.7130 0.7130 0.7130
0.84312 4839 0 0.7128 0.7128 0.7128 0.7128 0.7128 0.7128 0.7128
0.84322 4835 0 0.7125 0.7125 0.7125 0.7125 0.7125 0.7125 0.7125
0.84332 4833 0 0.7123 0.7123 0.7123 0.7123 0.7123 0.7123 0.7123
0.84342 4830 0 0.7121 0.7121 0.7121 0.7121 0.7121 0.7121 0.7121
0.84351 4826 0 0.7119 0.7119 0.7119 0.7119 0.7119 0.7119 0.7119
0.84361 4824 0 0.7117 0.7117 0.7117 0.7117 0.7117 0.7117 0.7117
0.84371 4821 0 0.7115 0.7115 0.7115 0.7115 0.7115 0.7115 0.7115
0.84380 4817 0 0.7113 0.7113 0.7113 0.7113 0.7113 0.7113 0.7113
0.84390 4814 0 0.7111 0.7111 0.7111 0.7111 0.7111 0.7111 0.7111
0.84400 4812 0 0.7109 0.7109 0.7109 0.7109 0.7109 0.7109 0.7109
0.84410 4809 0 0.7107 0.7107 0.7107 0.7107 0.7107 0.7107 0.7107
0.84419 4805 0 0.7105 0.7105 0.7105 0.7105 0.7105 0.7105 0.7105
0.84429 4803 0 0.7102 0.7102 0.7102 0.7102 0.7102 0.7102 0.7102
0.84439 4800 0 0.7099 0.7099 0.7099 0.7099 0.7099 0.7099 0.7099
0.84449 4796 0 0.7096 0.7096 0.7096 0.7096 0.7096 0.7096 0.7096
0.84458 4794 0 0.7094 0.7094 0.7094 0.7094 0.7094 0.7094 0.7094
0.84468 4791 0 0.7091 0.7091 0.7091 0.7091 0.7091 0.7091 0.7091
0.84478 4788 0 0.7088 0.7088 0.7088 0.7088 0.7088 0.7088 0.7088
0.84487 4784 0 0.7085 0.7085 0.7085 0.7085 0.7085 0.7085 0.7085
0.84497 4782 0 0.7082 0.7082 0.7082 0.7082 0.7082 0.7082 0.7082
0.84507 4779 0 0.7080 0.7080 0.7080 0.7080 0.7080 0.7080 0.7080
0.84517 4775 0 0.7077 0.7077 0.7077 0.7077 0.7077 0.7077 0.7077
0.84526 4773 0 0.7074 0.7074 0.7074 0.7074 0.7074 0.7074 0.7074
0.84536 4770 0 0.7071 0.7071 0.7071 0.7071 0.7071 0.7071 0.7071
0.84546 4766 0 0.7068 0.7068 0.7068 0.7068 0.7068 0.7068 0.7068
0.84556 4763 0 0.7066 0.7066 0.7066 0.7066 0.7066 0.7066 0.7066
0.84565 4761 0 0.7063 0.7063 0.7063 0.7063 0.7063 0.7063 0.7063
0.84575 4758 0 0.7060 0.7060 0.7060 0.7060 0.7060 0.7060 0.7060
0.84585 4754 0 0.7057 0.7057 0.7057 0.7057 0.7057 0.7057 0.7057
0.84594 4752 0 0.7055 0.7055 0.7055 0.7055 0.7055 0.7055 0.7055
0.84604 4749 0 0.7052 0.7052 0.7052 0.7052 0.7052 0.7052 0.7052
0.84614 4745 0 0.7049 0.7049 0.7049 0.7049 0.7049 0.7049 0.7049
0.84624 4742 0 0.7046 0.7046 0.7046 0.7046 0.7046 0.7046 0.7046
0.84633 4740 0 0.7043 0.7043 0.7043 0.7043 0.7043 0.7043 0.7043
0.84643 4737 0 0.7041 0.7041 0.7041 0.7041 0.7041 0.7041 0.7041
0.84653 4733 0 0.7038 0.7038 0.7038 0.7038 0.7038 0.7038 0.7038
0.84663 4731 0 0.7035 0.7035 0.7035 0.7035 0.7035 0.7035 0.7035
0.84672 4728 0 0.7032 0.7032 0.7032 0.7032 0.7032 0.7032 0.7032
0.84682 4724 0 0.7029 0.7029 0.7029 0.7029 0.7029 0.7029 0.7029
0.84692 4722 0 0.7027 0.7027 0.7027 0.7027 0.7027 0.7027 0.7027
0.84701 4719 0 0.7024 0.7024 0.7024 0.7024 0.7024 0.7024 0.7024
0.84711 4716 0 0.7021 0.7021 0.7021 0.7021 0.7021 0.7021 0.7021
0.84721 4712 0 0.7018 0.7018 0.7018 0.7018 0.7018 0.7018 0.7018
0.84731 4710 0 0.7015 0.7015 0.7015 0.7015 0.7015 0.7015 0.7015
0.84740 4707 0 0.7013 0.7013 0.7013 0.7013 0.7013 0.7013 0.7013
0.84750 4703 0 0.7010 0.7010 0.7010 0.7010 0.7010 0.7010 0.7010
0.84760 4701 0 0.7007 0.7007 0.7007 0.7007 0.7007 0.7007 0.7007
0.84769 4698 0 0.7004 0.7004 0.7004 0.7004 0.7004 0.7004 0.7004
0.84779 4694 0 0.7001 0.7001 0.7001 0.7001 0.7001 0.7001 0.7001
0.84789 4691 0 0.6999 0.6999 0.6999 0.6999 0.6999 0.6999 0.6999
0.84799 4689 0 0.6996 0.6996 0.6996 0.6996 0.6996 0.6996 0.6996
0.84808 4686 0 0.6993 0.6993 0.6993 0.6993 0.6993 0.6993 0.6993
0.84818 4682 0 0.6990 0.6990 0.6990 0.6990 0.6990 0.6990 0.6990
0.84828 4680 0 0.6988 0.6988 0.6988 0.6988 0.6988 0.6988 0.6988
0.84838 4677 0 0.6985 0.6985 0.6985 0.6985 0.6985 0.6985 0.6985
0.84847 4673 0 0.6982 0.6982 0.6982 0.6982 0.6982 0.6982 0.6982
0.84857 4670 0 0.6979 0.6979 0.6979 0.6979 0.6979 0.6979 0.6979
0.84867 4668 0 0.6976 0.6976 0.6976 0.6976 0.6976 0.6976 0.6976
0.84876 4665 0 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974 0.6974
0.84886 4661 0 0.6971 0.6971 0.6971 0.6971 0.6971 0.6971 0.6971
0.84896 4659 0 0.6968 0.6968 0.6968 0.6968 0.6968 0.6968 0.6968
0.84906 4656 0 0.6965 0.6965 0.6965 0.6965 0.6965 0.6965 0.6965
0.84915 4652 0 0.6962 0.6962 0.6962 0.6962 0.6962 0.6962 0.6962
0.84925 4650 0 0.6960 0.6960 0.6960 0.6960 0.6960 0.6960 0.6960
0.84935 4647 0 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957
0.84945 4644 0 0.6954 0.6954 0.6954 0.6954 0.6954 0.6954 0.6954
0.84954 4640 0 0.6951 0.6951 0.6951 0.6951 0.6951 0.6951 0.6951
0.84964 4638 0 0.6948 0.6948 0.6948 0.6948 0.6948 0.6948 0.6948
0.84974 4635 0 0.6946 0.6946 0.6946 0.6946 0.6946 0.6946 0.6946
0.84983 4631 0 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943
0.84993 4629 0 0.6940 0.6940 0.6940 0.6940 0.6940 0.6940 0.6940
0.85003 4626 0 0.6937 0.6937 0.6937 0.6937 0.6937 0.6937 0.6937
0.85013 4622 0 0.6934 0.6934 0.6934 0.6934 0.6934 0.6934 0.6934
0.85022 4619 0 0.6932 0.6932 0.6932 0.6932 0.6932 0.6932 0.6932
0.85032 4617 0 0.6929 0.6929 0.6929 0.6929 0.6929 0.6929 0.6929
0.85042 4614 0 0.6926 0.6926 0.6926 0.6926 0.6926 0.6926 0.6926
0.85052 4610 0 0.6923 0.6923 0.6923 0.6923 0.6923 0.6923 0.6923
0.85061 4608 0 0.6920 0.6920 0.6920 0.6920 0.6920 0.6920 0.6920
0.85071 4605 0 0.6918 0.6918 0.6918 0.6918 0.6918 0.6918 0.6918
0.85081 4601 0 0.6915 0.6915 0.6915 0.6915 0.6915 0.6915 0.6915
0.85090 4599 0 0.6912 0.6912 0.6912 0.6912 0.6912 0.6912 0.6912
0.85100 4596 0 0.6909 0.6909 0.6909 0.6909 0.6909 0.6909 0.6909
0.85110 4593 0 0.6907 0.6907 0.6907 0.6907 0.6907 0.6907 0.6907
0.85120 4589 0 0.6904 0.6904 0.6904 0.6904 0.6904 0.6904 0.6904
0.85129 4587 0 0.6901 0.6901 0.6901 0.6901 0.6901 0.6901 0.6901
0.85139 4584 0 0.6898 0.6898 0.6898 0.6898 0.6898 0.6898 0.6898
0.85149 4580 0 0.6895 0.6895 0.6895 0.6895 0.6895 0.6895 0.6895
0.85159 4578 0 0.6893 0.6893 0.6893 0.6893 0.6893 0.6893 0.6893
0.85168 4575 0 0.6890 0.6890 0.6890 0.6890 0.6890 0.6890 0.6890
0.85178 4571 0 0.6887 0.6887 0.6887 0.6887 0.6887 0.6887 0.6887
0.85188 4568 0 0.6884 0.6884 0.6884 0.6884 0.6884 0.6884 0.6884
0.85197 4566 0 0.6881 0.6881 0.6881 0.6881 0.6881 0.6881 0.6881
0.85207 4563 0 0.6879 0.6879 0.6879 0.6879 0.6879 0.6879 0.6879
0.85217 4559 0 0.6876 0.6876 0.6876 0.6876 0.6876 0.6876 0.6876
0.85227 4557 0 0.6873 0.6873 0.6873 0.6873 0.6873 0.6873 0.6873
0.85236 4554 0 0.6870 0.6870 0.6870 0.6870 0.6870 0.6870 0.6870
0.85246 4550 0 0.6867 0.6867 0.6867 0.6867 0.6867 0.6867 0.6867
0.85256 4547 0 0.6865 0.6865 0.6865 0.6865 0.6865 0.6865 0.6865
0.85266 4545 0 0.6862 0.6862 0.6862 0.6862 0.6862 0.6862 0.6862
0.85275 4542 0 0.6859 0.6859 0.6859 0.6859 0.6859 0.6859 0.6859
0.85285 4538 0 0.6856 0.6856 0.6856 0.6856 0.6856 0.6856 0.6856
0.85295 4536 0 0.6853 0.6853 0.6853 0.6853 0.6853 0.6853 0.6853
0.85304 4533 0 0.6851 0.6851 0.6851 0.6851 0.6851 0.6851 0.6851
0.85314 4529 0 0.6848 0.6848 0.6848 0.6848 0.6848 0.6848 0.6848
0.85324 4527 0 0.6845 0.6845 0.6845 0.6845 0.6845 0.6845 0.6845
0.85334 4524 0 0.6842 0.6842 0.6842 0.6842 0.6842 0.6842 0.6842
0.85343 4521 0 0.6840 0.6840 0.6840 0.6840 0.6840 0.6840 0.6840
0.85353 4517 0 0.6837 0.6837 0.6837 0.6837 0.6837 0.6837 0.6837
0.85363 4515 0 0.6834 0.6834 0.6834 0.6834 0.6834 0.6834 0.6834
0.85372 4512 0 0.6831 0.6831 0.6831 0.6831 0.6831 0.6831 0.6831
0.85382 4508 0 0.6828 0.6828 0.6828 0.6828 0.6828 0.6828 0.6828
0.85392 4506 0 0.6826 0.6826 0.6826 0.6826 0.6826 0.6826 0.6826
0.85402 4503 0 0.6823 0.6823 0.6823 0.6823 0.6823 0.6823 0.6823
0.85411 4499 0 0.6820 0.6820 0.6820 0.6820 0.6820 0.6820 0.6820
0.85421 4496 0 0.6817 0.6817 0.6817 0.6817 0.6817 0.6817 0.6817
0.85431 4494 0 0.6814 0.6814 0.6814 0.6814 0.6814 0.6814 0.6814
0.85441 4491 0 0.6812 0.6812 0.6812 0.6812 0.6812 0.6812 0.6812
0.85450 4487 0 0.6809 0.6809 0.6809 0.6809 0.6809 0.6809 0.6809
0.85460 4485 0 0.6806 0.6806 0.6806 0.6806 0.6806 0.6806 0.6806
0.85470 4482 0 0.6803 0.6803 0.6803 0.6803 0.6803 0.6803 0.6803
0.85479 4478 0 0.6800 0.6800 0.6800 0.6800 0.6800 0.6800 0.6800
0.85489 4476 0 0.6798 0.6798 0.6798 0.6798 0.6798 0.6798 0.6798
0.85499 4473 0 0.6795 0.6795 0.6795 0.6795 0.6795 0.6795 0.6795
0.85509 4470 0 0.6792 0.6792 0.6792 0.6792 0.6792 0.6792 0.6792
0.85518 4466 0 0.6789 0.6789 0.6789 0.6789 0.6789 0.6789 0.6789
0.85528 4464 0 0.6786 0.6786 0.6786 0.6786 0.6786 0.6786 0.6786
0.85538 4461 0 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784
0.85548 4457 0 0.6781 0.6781 0.6781 0.6781 0.6781 0.6781 0.6781
0.85557 4455 0 0.6778 0.6778 0.6778 0.6778 0.6778 0.6778 0.6778
0.85567 4452 0 0.6775 0.6775 0.6775 0.6775 0.6775 0.6775 0.6775
0.85577 4448 0 0.6773 0.6773 0.6773 0.6773 0.6773 0.6773 0.6773
0.85586 4445 0 0.6770 0.6770 0.6770 0.6770 0.6770 0.6770 0.6770
0.85596 4443 0 0.6767 0.6767 0.6767 0.6767 0.6767 0.6767 0.6767
0.85606 4440 0 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764
0.85616 4436 0 0.6761 0.6761 0.6761 0.6761 0.6761 0.6761 0.6761
0.85625 4434 0 0.6759 0.6759 0.6759 0.6759 0.6759 0.6759 0.6759
0.85635 4431 0 0.6756 0.6756 0.6756 0.6756 0.6756 0.6756 0.6756
0.85645 4427 0 0.6753 0.6753 0.6753 0.6753 0.6753 0.6753 0.6753
0.85655 4424 0 0.6750 0.6750 0.6750 0.6750 0.6750 0.6750 0.6750
0.85664 4422 0 0.6747 0.6747 0.6747 0.6747 0.6747 0.6747 0.6747
0.85674 4419 0 0.6745 0.6745 0.6745 0.6745 0.6745 0.6745 0.6745
0.85684 4415 0 0.6742 0.6742 0.6742 0.6742 0.6742 0.6742 0.6742
0.85693 4413 0 0.6739 0.6739 0.6739 0.6739 0.6739 0.6739 0.6739
0.85703 4410 0 0.6736 0.6736 0.6736 0.6736 0.6736 0.6736 0.6736
0.85713 4406 0 0.6733 0.6733 0.6733 0.6733 0.6733 0.6733 0.6733
0.85723 4404 0 0.6731 0.6731 0.6731 0.6731 0.6731 0.6731 0.6731
0.85732 4401 0 0.6728 0.6728 0.6728 0.6728 0.6728 0.6728 0.6728
0.85742 4398 0 0.6725 0.6725 0.6725 0.6725 0.6725 0.6725 0.6725
0.85752 4394 0 0.6722 0.6722 0.6722 0.6722 0.6722 0.6722 0.6722
0.85762 4392 0 0.6719 0.6719 0.6719 0.6719 0.6719 0.6719 0.6719
0.85771 4389 0 0.6717 0.6717 0.6717 0.6717 0.6717 0.6717 0.6717
0.85781 4385 0 0.6714 0.6714 0.6714 0.6714 0.6714 0.6714 0.6714
0.85791 4383 0 0.6711 0.6711 0.6711 0.6711 0.6711 0.6711 0.6711
0.85800 4380 0 0.6708 0.6708 0.6708 0.6708 0.6708 0.6708 0.6708
0.85810 4376 0 0.6706 0.6706 0.6706 0.6706 0.6706 0.6706 0.6706
0.85820 4373 0 0.6703 0.6703 0.6703 0.6703 0.6703 0.6703 0.6703
0.85830 4371 0 0.6700 0.6700 0.6700 0.6700 0.6700 0.6700 0.6700
0.85839 4368 0 0.6697 0.6697 0.6697 0.6697 0.6697 0.6697 0.6697
0.85849 4364 0 0.6694 0.6694 0.6694 0.6694 0.6694 0.6694 0.6694
0.85859 4362 0 0.6692 0.6692 0.6692 0.6692 0.6692 0.6692 0.6692
0.85869 4359 0 0.6689 0.6689 0.6689 0.6689 0.6689 0.6689 0.6689
0.85878 4355 0 0.6686 0.6686 0.6686 0.6686 0.6686 0.6686 0.6686
0.85888 4353 0 0.6683 0.6683 0.6683 0.6683 0.6683 0.6683 0.6683
0.85898 4350 0 0.6680 0.6680 0.6680 0.6680 0.6680 0.6680 0.6680
0.85907 4347 0 0.6678 0.6678 0.6678 0.6678 0.6678 0.6678 0.6678
0.85917 4343 0 0.6675 0.6675 0.6675 0.6675 0.6675 0.6675 0.6675
0.85927 4341 0 0.6672 0.6672 0.6672 0.6672 0.6672 0.6672 0.6672
0.85937 4338 0 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669
0.85946 4334 0 0.6666 0.6666 0.6666 0.6666 0.6666 0.6666 0.6666
0.85956 4332 0 0.6664 0.6664 0.6664 0.6664 0.6664 0.6664 0.6664
0.85966 4329 0 0.6661 0.6661 0.6661 0.6661 0.6661 0.6661 0.6661
0.85975 4325 0 0.6658 0.6658 0.6658 0.6658 0.6658 0.6658 0.6658
0.85985 4322 0 0.6655 0.6655 0.6655 0.6655 0.6655 0.6655 0.6655
0.85995 4320 0 0.6652 0.6652 0.6652 0.6652 0.6652 0.6652 0.6652
0.86005 4317 0 0.6650 0.6650 0.6650 0.6650 0.6650 0.6650 0.6650
0.86014 4313 0 0.6647 0.6647 0.6647 0.6647 0.6647 0.6647 0.6647
0.86024 4311 0 0.6644 0.6644 0.6644 0.6644 0.6644 0.6644 0.6644
0.86034 4308 0 0.6641 0.6641 0.6641 0.6641 0.6641 0.6641 0.6641
0.86044 4304 0 0.6639 0.6639 0.6639 0.6639 0.6639 0.6639 0.6639
0.86053 4301 0 0.6636 0.6636 0.6636 0.6636 0.6636 0.6636 0.6636
0.86063 4299 0 0.6633 0.6633 0.6633 0.6633 0.6633 0.6633 0.6633
0.86073 4296 0 0.6630 0.6630 0.6630 0.6630 0.6630 0.6630 0.6630
0.86082 4292 0 0.6627 0.6627 0.6627 0.6627 0.6627 0.6627 0.6627
0.86092 4290 0 0.6625 0.6625 0.6625 0.6625 0.6625 0.6625 0.6625
0.86102 4287 0 0.6622 0.6622 0.6622 0.6622 0.6622 0.6622 0.6622
0.86112 4283 0 0.6619 0.6619 0.6619 0.6619 0.6619 0.6619 0.6619
0.86121 4281 0 0.6616 0.6616 0.6616 0.6616 0.6616 0.6616 0.6616
0.86131 4278 0 0.6613 0.6613 0.6613 0.6613 0.6613 0.6613 0.6613
0.86141 4275 0 0.6611 0.6611 0.6611 0.6611 0.6611 0.6611 0.6611
